2017-05-26,  000001, 0.000000,     9149, 0.092251, 0.176169,-0.001101,    58124, 0.483253, 0.253609, 0.002205,    36435, 0.503889, 0.300857, 0.002200,    35574, 0.669770, 0.306268, 0.000000,    39714, 0.570055, 0.305455, 0.000000,    29350, 0.489508, 0.304415, 0.000000,    29807, 0.485994, 0.308687,-0.002198,    24165, 0.376198, 0.302512, 0.000000,    15702, 0.494349, 0.306780,-0.001100,    12225, 0.468120, 0.304484, 0.000000,    17826, 0.693050, 0.303928, 0.002203,    19333, 0.668880, 0.315442, 0.002200,    12030, 0.611772, 0.312027,-0.001098,     8786, 0.426127, 0.316626, 0.000000,    12370, 0.510091, 0.305445, 0.001099,    22924, 0.590402, 0.303622,-0.001099,    13053, 0.222018, 0.287169,-0.001099,    14583, 0.326815, 0.276487, 0.000000,     6590, 0.336665, 0.275273, 0.000000,    11196, 0.132275, 0.268574, 0.000000,     8947, 0.182292, 0.263430, 0.000000,     4311, 0.429694, 0.263561,-0.002203,     5394, 0.393781, 0.270070, 0.000000,     6003, 0.646954, 0.269267, 0.000000,     3308, 0.740430, 0.273455, 0.001103,    14166, 0.423368, 0.257092, 0.001101,    13778, 0.565813, 0.267453, 0.000000,    15938, 0.462035, 0.252886, 0.000000,     7502, 0.509597, 0.251653, 0.000000,    13958, 0.370447, 0.248588,-0.001103,    18513, 0.483811, 0.239082, 0.000000,     8450, 0.784970, 0.238515,-0.002205,    34921, 0.133155, 0.193971, 0.000000,     8250, 0.693645, 0.206401, 0.000000,    12309, 0.538776, 0.207884, 0.002212,    12028, 0.839238, 0.218186,-0.002205,    14386, 0.149451, 0.208730, 0.000000,    17219, 0.082821, 0.221583, 0.000000,     8281, 0.319044, 0.232090, 0.001104,    11624, 0.776276, 0.237676, 0.002208,    20434, 0.782359, 0.247566,-0.001100,    12921, 0.268682, 0.247470,-0.002200,     7544, 0.246405, 0.240295, 0.002205,    25713, 0.735006, 0.244699,-0.003297,    37491, 0.444329, 0.210028, 0.002205,    43249, 0.874065, 0.242700, 0.002200,    53513, 0.821095, 0.230070,-0.001098,    17292, 0.628667, 0.197140, 0.000000,     8968, 0.685822, 0.194412,
2017-05-26,  000002, 0.000000,     2120, 0.116676, 0.318223, 0.000492,    22826, 0.425567, 0.365083, 0.004919,    10244, 0.491814, 0.367663,-0.004403,    10965, 0.405397, 0.354061,-0.000492,    11761, 0.319541, 0.347732,-0.003443,    23636, 0.261106, 0.287683,-0.002468,    11521, 0.454253, 0.340466,-0.002472,    10073, 0.274615, 0.316009, 0.000000,    17319, 0.296551, 0.294218,-0.004460,    21725, 0.372745, 0.289030, 0.003982,    14206, 0.604466, 0.314776, 0.002479,     7251, 0.651840, 0.353601,-0.000495,     5721, 0.416810, 0.349386,-0.003464,     5250, 0.253280, 0.331418, 0.000497,     4971, 0.420047, 0.329536,-0.001985,     8242, 0.347024, 0.315930, 0.000497,    10778, 0.594216, 0.308236, 0.000000,     5170, 0.852752, 0.310823, 0.002982,     2206, 0.694593, 0.308442,-0.001487,     6492, 0.355139, 0.299379, 0.000497,     2507, 0.488018, 0.302038, 0.002979,     5262, 0.805705, 0.325807, 0.000495,     2415, 0.395367, 0.322372, 0.001981,     2845, 0.767062, 0.317639, 0.000494,     1858, 0.554013, 0.304474,-0.002962,     3390, 0.340144, 0.295788,-0.000495,     1273, 0.305817, 0.296468, 0.000000,     1967, 0.226694, 0.295596,-0.001487,     2454, 0.262324, 0.288598, 0.004963,     2155, 0.520200, 0.309617,-0.000988,     1517, 0.540541, 0.316459,-0.002964,     2445, 0.397546, 0.309174, 0.001487,     1592, 0.380025, 0.311527, 0.000495,     1807, 0.556586, 0.314823,-0.000988,     1547, 0.280336, 0.308818, 0.000495,     6207, 0.553714, 0.306667, 0.000000,     1903, 0.454020, 0.306166, 0.000495,     1635, 0.558410, 0.301815,-0.000989,     2390, 0.318410, 0.296242, 0.006429,     9637, 0.761972, 0.328796, 0.005894,    15848, 0.747662, 0.332120,-0.003908,     7734, 0.320145, 0.309917, 0.004904,     8602, 0.721734, 0.320533,-0.002440,     3937, 0.697252, 0.312712, 0.003425,    11241, 0.758117, 0.335725, 0.005361,    22130, 0.625657, 0.363546, 0.000969,    37990, 0.659777, 0.336714,-0.002904,    11220, 0.338377, 0.303706,-0.002427,    12655, 0.524581, 0.299235,
2017-05-26,  000005, 0.000000,      107, 0.158879, 0.250034, 0.000000,     4007, 0.476167, 0.338484, 0.001908,     1779, 0.716133, 0.390913, 0.003810,     1446, 0.672199, 0.401523,-0.003795,     2399, 0.246769, 0.295744,-0.005714,     1607, 0.255134, 0.285920,-0.001912,     1131, 0.298851, 0.277916, 0.003831,      968, 0.319212, 0.325360, 0.001908,      475, 0.637895, 0.351840,-0.001905,      900, 0.331111, 0.336849, 0.000000,      578, 0.465398, 0.377153, 0.001905,      344, 0.360465, 0.386424,-0.001905,      655, 0.111450, 0.369185,-0.003817,     1163, 0.201204, 0.346378, 0.003831,      401, 0.562153, 0.340622,-0.005725,     1509, 0.052359, 0.318704,-0.001916,     1124, 0.516449, 0.363443, 0.001919,      420, 0.283333, 0.379761, 0.000000,      478, 0.215481, 0.374006,-0.001919,     1686, 0.073547, 0.349255, 0.000000,      976, 0.602807, 0.370294, 0.000000,      401, 0.501669, 0.376323,-0.001919,      875, 0.408834, 0.368380, 0.003846,      419, 0.985692, 0.385690,-0.001916,      327, 0.678899, 0.388492,-0.001916,      760, 0.300000, 0.375236, 0.003846,      250, 0.692000, 0.377142,-0.001916,      261, 0.425287, 0.372869,-0.003831,      520, 0.103846, 0.366699,-0.001919,      841, 0.208326, 0.357154, 0.001927,     1455, 0.696291, 0.375768, 0.003846,      422, 0.559242, 0.392811, 0.000000,      485, 0.352577, 0.387711, 0.000000,      970, 0.612371, 0.394735,-0.001919,      614, 0.460945, 0.393214, 0.001923,      616, 0.212655, 0.406242, 0.003846,      304, 0.595395, 0.444409,-0.001916,      225, 0.822222, 0.453805,-0.001916,      623, 0.470305, 0.447039, 0.001919,       47, 0.617021, 0.446764, 0.001919,      196, 0.341837, 0.444879, 0.000000,      781, 0.350832, 0.441429, 0.000000,      415, 0.749398, 0.441777, 0.000000,     1667, 0.840432, 0.442816,-0.001916,     1628, 0.142506, 0.419522, 0.000000,      573, 0.118674, 0.405695, 0.000000,     1970, 0.174055, 0.394933,-0.003846,     2701, 0.270270, 0.380701, 0.000000,     2537, 0.210879, 0.381698,
2017-05-26,  000006, 0.000000,      504, 0.406746, 0.470598,-0.004819,     6189, 0.358862, 0.342496, 0.003632,    12318, 0.450950, 0.467528,-0.002407,     4179, 0.452261, 0.444685,-0.003619,     2990, 0.438796, 0.437025, 0.000000,     3789, 0.290050, 0.468709, 0.000000,     5174, 0.069192, 0.454115, 0.001211,     2516, 0.238474, 0.482374, 0.002418,     1362, 0.490218, 0.485975, 0.002415,     1525, 0.413115, 0.482800, 0.006031,     3373, 0.749481, 0.508877,-0.002395,     3995, 0.664831, 0.457940, 0.001202,     3602, 0.613548, 0.441610,-0.001202,     2394, 0.280284, 0.415519, 0.002407,     2508, 0.756400, 0.417939,-0.001202,     2981, 0.329490, 0.375711,-0.001203,     1602, 0.174695, 0.364726, 0.000000,     2253, 0.148247, 0.377298, 0.002413,     3590, 0.485515, 0.387994, 0.000000,     5983, 0.463822, 0.381040,-0.001202,     3602, 0.478345, 0.390769, 0.009627,    14259, 0.857160, 0.408581, 0.013126,    28220, 0.825939, 0.455732, 0.005889,    25328, 0.774558, 0.409698,-0.001170,     7756, 0.537261, 0.394766, 0.001172,    14118, 0.487534, 0.290116,-0.003517,     5552, 0.210735, 0.252737,-0.002350,     2969, 0.462445, 0.244521, 0.009434,     4063, 0.712344, 0.251356,-0.005841,     4047, 0.349148, 0.240848,-0.001175,     1402, 0.354494, 0.238209, 0.000000,     5031, 0.266945, 0.228461,-0.003529,     2143, 0.514232, 0.223950, 0.002358,     1533, 0.727790, 0.230225,-0.001176,     3802, 0.155445, 0.227884, 0.001178,     2568, 0.247664, 0.236968, 0.000000,     2657, 0.437712, 0.226769, 0.001176,     1609, 0.431945, 0.221689,-0.002350,     3137, 0.165445, 0.210154,-0.002356,     1927, 0.140114, 0.205403, 0.003542,     2547, 0.823322, 0.208469, 0.000000,     2209, 0.584779, 0.201716, 0.001176,     3801, 0.473001, 0.201484, 0.002356,     3411, 0.581648, 0.227797,-0.003529,     7499, 0.104676, 0.174988,-0.001182,     5922, 0.282057, 0.180821, 0.002367,     6625, 0.399396, 0.174346,-0.001182,     5828, 0.429871, 0.159506, 0.002370,     8639, 0.637921, 0.165979,
2017-05-26,  000008, 0.000000,      324, 0.046296, 0.333813, 0.002805,     5953, 0.459562, 0.513347, 0.004196,     3466, 0.551467, 0.394567, 0.006964,     3455, 0.803797, 0.508773,-0.005533,     3900, 0.395601, 0.444931,-0.004172,     3308, 0.092503, 0.398461, 0.002793,     1748, 0.315789, 0.405179,-0.001393,     1678, 0.290710, 0.385609, 0.001395,     1277, 0.439820, 0.411544, 0.001395,      609, 0.282148, 0.412322, 0.002786,     1766, 0.424468, 0.439731, 0.000000,     1459, 0.266621, 0.405933, 0.001393,      476, 0.105042, 0.437070,-0.001393,     1005, 0.456716, 0.421770,-0.002789,     4396, 0.055496, 0.322176, 0.001401,     3216, 0.157928, 0.331640,-0.004196,     4213, 0.196697, 0.287308, 0.000000,      967, 0.494312, 0.353415, 0.001406,      614, 0.640065, 0.370502, 0.004213,      489, 0.226994, 0.367340, 0.001403,      323, 0.436533, 0.383814,-0.001403,     1608, 0.032960, 0.368417, 0.000000,      450, 0.333333, 0.387632, 0.004213,      612, 0.861111, 0.395591, 0.002805,      280, 0.617857, 0.396432, 0.004190,     5747, 0.666783, 0.440934, 0.001391,      452, 0.584071, 0.438891, 0.001391,     1296, 0.489198, 0.431677,-0.005563,     1030, 0.082524, 0.414061, 0.000000,      612, 0.588235, 0.418971, 0.001395,      490, 0.526531, 0.439709, 0.000000,      768, 0.781250, 0.441726, 0.000000,      570, 0.710526, 0.436060, 0.000000,      766, 0.415144, 0.416385,-0.001391,      731, 0.261286, 0.409499,-0.005571,     1489, 0.183345, 0.406113, 0.004196,      180, 0.516667, 0.428917, 0.001395,      574, 0.773519, 0.423908,-0.001393,      448, 0.401786, 0.416841,-0.001395,      784, 0.440051, 0.409282, 0.002797,      519, 0.842004, 0.419140, 0.000000,      274, 0.357664, 0.415608,-0.001395,     1033, 0.315586, 0.411483,-0.001397,     2442, 0.237101, 0.397923,-0.001399,      991, 0.471241, 0.411722, 0.000000,     1305, 0.170115, 0.411766, 0.000000,      763, 0.558322, 0.419860, 0.000000,     2468, 0.419773, 0.415861, 0.001401,     2907, 0.428277, 0.477098,
2017-05-26,  000009, 0.000000,      331, 0.737160, 0.364937, 0.001364,     4226, 0.490405, 0.455307, 0.005450,     4188, 0.720857, 0.467934, 0.004071,     3155, 0.789642, 0.421753,-0.002706,     9891, 0.320892, 0.359015,-0.001357,     1795, 0.149817, 0.334638,-0.002717,     2676, 0.542895, 0.330100,-0.001361,     5650, 0.265575, 0.280737, 0.000000,     1385, 0.614130, 0.310014, 0.001359,     1300, 0.634537, 0.323050, 0.001357,     4145, 0.647992, 0.345582,-0.001355,     1730, 0.545823, 0.341787,-0.001355,     1362, 0.357562, 0.326571,-0.001355,     2420, 0.798347, 0.312167, 0.001357,     1058, 0.551125, 0.311415,-0.001355,      689, 0.336476, 0.304951, 0.000000,     2660, 0.172919, 0.277105, 0.002721,     1294, 0.390710, 0.292407,-0.001357,      944, 0.175838, 0.279149,-0.002717,     2945, 0.081784, 0.254907, 0.000000,     1258, 0.470588, 0.270585, 0.001362,      813, 0.566687, 0.278348,-0.004087,     8770, 0.162486, 0.226147, 0.002736,     2343, 0.294281, 0.245845,-0.001364,      815, 0.596923, 0.237585, 0.000000,     1486, 0.461727, 0.254047,-0.002725,     1173, 0.439514, 0.238902,-0.001364,     1749, 0.552802, 0.236044, 0.000000,     2102, 0.260961, 0.230885, 0.001366,     1335, 0.371431, 0.238412, 0.004098,     1448, 0.580238, 0.258962, 0.000000,      621, 0.434783, 0.269834, 0.000000,      927, 0.713053, 0.271914,-0.001361,      847, 0.381346, 0.275278, 0.001362,     1396, 0.779212, 0.280226, 0.002725,     1219, 0.872928, 0.292217, 0.000000,     1351, 0.646809, 0.300137, 0.000000,     1383, 0.577195, 0.289544, 0.000000,     1376, 0.584647, 0.283735,-0.002717,     1719, 0.472348, 0.279011, 0.000000,     2126, 0.360301, 0.269008, 0.000000,     1340, 0.846269, 0.263605, 0.000000,      506, 0.531568, 0.268621, 0.000000,      761, 0.649146, 0.265812, 0.001364,     2116, 0.135143, 0.251720, 0.001364,     1791, 0.472167, 0.247293,-0.002725,     4415, 0.251869, 0.228896, 0.000000,    11019, 0.313119, 0.229668, 0.000000,     2706, 0.516630, 0.240135,
2017-05-26,  000010, 0.000000,      226, 0.000000, 0.309278, 0.006048,     3870, 0.433592, 0.365639, 0.000000,     1940, 0.665464, 0.364414, 0.000000,     1416, 0.580508, 0.413278, 0.000000,     2403, 0.524345, 0.424784, 0.000000,     2294, 0.498396, 0.396850, 0.000000,     2110, 0.473299, 0.399321, 0.002008,     1211, 0.469860, 0.393417, 0.000000,      972, 0.559671, 0.418381, 0.000000,     1712, 0.535631, 0.451180, 0.002000,     4587, 0.631185, 0.445696, 0.000000,     1995, 0.311556, 0.425527, 0.000000,      751, 0.713715, 0.437920,-0.002000,     1710, 0.249708, 0.418154, 0.002004,     1411, 0.248760, 0.427320, 0.000000,     1254, 0.679426, 0.443332,-0.004000,     1199, 0.059216, 0.390938, 0.000000,     2035, 0.081081, 0.415460,-0.002004,      443, 0.537246, 0.425846, 0.000000,      957, 0.035528, 0.413878, 0.000000,      425, 0.701176, 0.410839, 0.000000,      189, 0.645503, 0.391207, 0.000000,     2254, 0.088731, 0.367914, 0.002008,      980, 0.723469, 0.392217, 0.000000,      572, 0.171329, 0.403406, 0.000000,      646, 0.475232, 0.422756, 0.000000,      560, 0.148214, 0.404452, 0.002008,      972, 0.426955, 0.403143,-0.002004,     2089, 0.180469, 0.395255, 0.000000,     1373, 0.351784, 0.401953, 0.002012,      728, 0.368132, 0.417018, 0.002008,      379, 0.474934, 0.419889,-0.004008,     3462, 0.071044, 0.393835, 0.000000,      852, 0.751174, 0.449271, 0.004016,     2770, 0.669643, 0.462205, 0.002004,      781, 0.366197, 0.446149, 0.002000,     1505, 0.800785, 0.483579, 0.000000,      926, 0.192206, 0.452097,-0.004000,     1231, 0.101543, 0.395453, 0.000000,      597, 0.142379, 0.396466, 0.000000,      369, 0.336043, 0.422704,-0.004016,     5837, 0.184513, 0.379201,-0.002016,     7292, 0.139605, 0.316407, 0.002020,     1272, 0.781447, 0.347434,-0.004032,     2378, 0.218251, 0.287800, 0.000000,     1786, 0.232363, 0.337104, 0.004049,     2355, 0.642463, 0.483395,-0.008065,     6255, 0.056435, 0.262719,-0.002033,     4307, 0.311818, 0.356371,
2017-05-26,  000011, 0.000000,     1028, 0.552529, 0.291227, 0.001655,    10650, 0.567908, 0.419148, 0.002756,     6445, 0.352366, 0.384845,-0.008251,     6372, 0.379150, 0.328549,-0.006656,     7099, 0.257811, 0.255432, 0.006696,     6904, 0.417044, 0.375902,-0.003880,     3388, 0.461548, 0.393708,-0.002225,     4156, 0.491631, 0.379473, 0.002230,     2462, 0.545758, 0.412140, 0.001112,     1262, 0.504754, 0.414535, 0.005549,     1910, 0.584716, 0.417587,-0.003863,     2777, 0.247724, 0.381236,-0.001659,     1360, 0.313971, 0.345708,-0.003880,     1509, 0.424122, 0.341124,-0.001668,     1087, 0.412144, 0.357903, 0.000000,     1450, 0.332428, 0.372280,-0.006128,     3797, 0.130893, 0.309848, 0.005045,     2262, 0.547745, 0.351436,-0.002235,     1359, 0.276674, 0.345661,-0.002240,     2851, 0.390039, 0.338671, 0.003365,     1352, 0.605769, 0.369068, 0.008959,     2749, 0.635868, 0.389956, 0.000000,     3945, 0.660330, 0.373598, 0.002778,     2764, 0.738423, 0.382346,-0.003878,     1156, 0.484429, 0.383178, 0.005011,      982, 0.700611, 0.375960, 0.000000,     1294, 0.535549, 0.366400,-0.004432,      417, 0.314149, 0.356694,-0.000556,     1043, 0.418025, 0.362229,-0.001670,     1343, 0.520477, 0.363905, 0.005017,     1518, 0.735178, 0.366906,-0.002772,     1119, 0.506702, 0.364802, 0.001112,      437, 0.480538, 0.364197,-0.001665,     1094, 0.312614, 0.358578,-0.003333,     1302, 0.311828, 0.356004, 0.002786,      932, 0.461384, 0.366940, 0.000000,      778, 0.465296, 0.358436,-0.000556,      797, 0.612296, 0.356200,-0.004449,     2070, 0.228986, 0.327820, 0.000000,     1690, 0.373373, 0.336110, 0.005590,     1691, 0.498522, 0.333122, 0.000000,     1567, 0.701978, 0.335696,-0.002228,     1035, 0.244444, 0.366476, 0.002789,     1578, 0.419518, 0.379294,-0.003343,     2835, 0.267372, 0.349702, 0.000000,     5509, 0.260846, 0.321977, 0.000559,     2782, 0.616463, 0.313710,-0.001677,     6175, 0.318219, 0.292098, 0.000000,     5521, 0.388335, 0.272082,
2017-05-26,  000012, 0.000000,       26, 0.076923, 0.365521, 0.001116,     2915, 0.402058, 0.292298, 0.003348,     1846, 0.674973, 0.302191,-0.001111,     1149, 0.385526, 0.292757,-0.003333,     2861, 0.503159, 0.257957, 0.001115,     1465, 0.496928, 0.264236, 0.000000,     1449, 0.657005, 0.269263, 0.001114,     2641, 0.658094, 0.282567,-0.001112,     1840, 0.678040, 0.260164, 0.000000,     1160, 0.524138, 0.266301, 0.002227,     1772, 0.641648, 0.285860,-0.002222,     2739, 0.280978, 0.262450,-0.001114,     1678, 0.397402, 0.242671, 0.000000,     1018, 0.506876, 0.226299,-0.001114,      780, 0.776410, 0.226380, 0.000000,     1493, 0.298222, 0.211760,-0.002227,     2105, 0.144418, 0.173131, 0.000000,      797, 0.465496, 0.186688, 0.000000,      866, 0.349885, 0.188492,-0.001120,     1463, 0.145591, 0.172926, 0.001121,     1285, 0.508949, 0.186813, 0.000000,      391, 0.355499, 0.193179,-0.001120,      983, 0.219736, 0.169322, 0.003367,     1114, 0.681329, 0.197009, 0.000000,      443, 0.212190, 0.190381, 0.002240,     1136, 0.715669, 0.211213,-0.002235,     1083, 0.269621, 0.205677, 0.000000,     1860, 0.217204, 0.195994, 0.000000,      704, 0.453125, 0.194891,-0.004474,     2592, 0.091821, 0.169494, 0.002247,     1346, 0.683767, 0.184276, 0.001121,      550, 0.496364, 0.202556, 0.001120,      540, 0.433333, 0.208724, 0.002240,      567, 0.776014, 0.217308,-0.002235,     1155, 0.191342, 0.190840, 0.002242,      885, 0.577225, 0.204402,-0.001119,      897, 0.726867, 0.216583, 0.001119,     1679, 0.939250, 0.232794,-0.002237,     1747, 0.155123, 0.207536,-0.002245,     2990, 0.083256, 0.167468, 0.000000,     1334, 0.312594, 0.187449, 0.000000,     2954, 0.209208, 0.184960,-0.003371,     6144, 0.230632, 0.164531, 0.001127,     2078, 0.360443, 0.189385,-0.001127,     2347, 0.244568, 0.175515, 0.000000,     1479, 0.697769, 0.200827, 0.001129,     2117, 0.562116, 0.268204,-0.003378,     9515, 0.117604, 0.184691, 0.000000,     3809, 0.650068, 0.175052,
2017-05-26,  000014, 0.000000,      339, 0.976401, 0.917377, 0.002334,     1453, 0.593255, 0.891372, 0.001749,     1105, 0.657014, 0.868871, 0.002328,      799, 0.551940, 0.836536,-0.001743,     1000, 0.447000, 0.819066,-0.001165,      943, 0.601273, 0.799893,-0.001166,      723, 0.479945, 0.794896, 0.001751,      653, 0.454824, 0.784274, 0.000000,      412, 0.385922, 0.786397, 0.005242,      943, 0.898243, 0.796402, 0.000579,      971, 0.769310, 0.788295,-0.000579,      629, 0.740859, 0.768263,-0.001738,      180, 0.503932, 0.762647, 0.002322,      135, 0.325926, 0.754302,-0.002316,      280, 0.082143, 0.751505,-0.000581,      152, 0.210526, 0.750913,-0.001743,      177, 0.000000, 0.747784, 0.000000,      312, 0.455128, 0.753886, 0.000000,       59, 0.338983, 0.753781,-0.001748,      211, 0.056872, 0.750023, 0.000584,      173, 0.335260, 0.749930, 0.002334,       34, 0.617647, 0.749774,-0.001745,      161, 0.708075, 0.747274, 0.005831,      461, 0.759219, 0.750164,-0.001739,      120, 0.441667, 0.748556,-0.003484,      169, 0.106509, 0.735263, 0.000583,      230, 0.686957, 0.738752, 0.000000,      301, 0.691726, 0.735209,-0.001747,      275, 0.047218, 0.735203, 0.000583,      197, 0.300283, 0.729314, 0.002328,      165, 0.672727, 0.811465, 0.000000,       88, 0.625000, 0.806175,-0.001164,      277, 0.324910, 0.805722, 0.003494,      353, 0.543909, 0.804846,-0.002904,      216, 0.129630, 0.802485, 0.000582,       69, 0.492972, 0.802260,-0.001163,      141, 0.439716, 0.804730, 0.000000,      886, 0.190745, 0.805448,-0.000582,      295, 0.226359, 0.804591, 0.000000,      369, 0.229593, 0.805232, 0.000000,      238, 0.764748, 0.804077, 0.000000,      542, 0.193742, 0.802695, 0.000582,      104, 0.519327, 0.808338, 0.000582,      364, 0.928571, 0.817897, 0.000000,      174, 0.344630, 0.816028,-0.002327,      599, 0.083349, 0.810516,-0.000583,      264, 0.337545, 0.816436, 0.000000,      429, 0.388625, 0.818978,-0.002334,      827, 0.428875, 0.819359,
